X,Y,R,G,B
0,0,47,6,222
1,0,45,4,226
2,0,49,3,221
3,0,50,5,227
4,0,42,3,229
5,0,38,6,219
6,0,41,3,228
7,0,40,2,228
8,0,42,2,227
9,0,44,1,226
10,0,43,4,224
11,0,43,3,225
12,0,39,3,229
13,0,39,255,230
14,0,44,1,226
15,0,41,2,226
16,0,37,2,224
17,0,36,254,232
18,0,41,255,231
19,0,41,1,230
20,0,43,253,230
21,0,35,0,228
22,0,33,0,230
23,0,33,3,226
24,0,35,255,229
25,0,33,253,228
26,0,34,251,235
27,0,33,255,229
28,0,26,0,230
29,0,28,1,227
30,0,35,254,229
31,0,33,0,233
32,0,34,0,237
33,0,34,253,237
34,0,35,254,238
35,0,36,255,238
36,0,32,252,240
37,0,31,254,233
38,0,33,0,232
39,0,35,255,237
40,0,32,251,240
41,0,25,251,241
42,0,28,252,235
43,0,25,253,234
44,0,32,252,241
45,0,30,253,239
46,0,30,249,243
47,0,22,249,235
48,0,25,250,233
49,0,26,249,240
50,0,26,246,240
51,0,26,249,242
52,0,23,247,233
53,0,20,247,239
54,0,24,245,237
55,0,15,249,233
56,0,23,247,234
57,0,17,246,232
58,0,18,246,236
59,0,19,248,238
60,0,24,248,242
61,0,23,248,243
62,0,26,249,248
63,0,31,252,242
64,0,22,251,237
65,0,18,251,238
66,0,22,248,241
67,0,16,247,243
68,0,20,249,240
69,0,15,253,239
70,0,18,253,242
71,0,14,253,240
72,0,16,254,240
73,0,12,251,238
74,0,14,255,236
75,0,15,254,242
76,0,16,255,239
77,0,15,255,239
78,0,17,253,243
79,0,17,255,241
80,0,13,1,238
81,0,17,1,238
82,0,8,2,233
83,0,17,254,241
84,0,15,1,241
85,0,14,1,240
86,0,12,1,237
87,0,14,255,241
88,0,11,1,239
89,0,3,1,236
90,0,14,3,245
91,0,7,0,241
92,0,7,1,241
93,0,4,6,233
94,0,5,2,241
95,0,4,3,243
96,0,8,255,244
97,0,1,3,239
98,0,6,3,243
99,0,7,3,241
100,0,8,1,241
101,0,3,1,240
102,0,8,2,246
103,0,5,255,242
104,0,255,1,238
105,0,3,255,244
106,0,1,2,242
107,0,1,2,247
108,0,0,2,244
109,0,253,1,246
110,0,0,0,243
111,0,2,3,241
112,0,254,1,245
113,0,247,3,243
114,0,252,255,247
115,0,250,0,246
116,0,251,0,252
117,0,252,254,250
118,0,249,0,250
119,0,252,0,250
0,1,50,4,223
1,1,45,5,225
2,1,49,2,223
3,1,47,3,224
4,1,45,2,226
5,1,42,5,224
6,1,45,3,231
7,1,43,5,227
8,1,42,3,224
9,1,44,3,228
10,1,40,1,227
11,1,42,3,228
12,1,41,0,227
13,1,42,0,228
14,1,40,255,227
15,1,43,0,230
16,1,41,1,225
17,1,40,3,229
18,1,38,0,227
19,1,36,1,229
20,1,41,1,227
21,1,37,1,229
22,1,38,1,229
23,1,36,253,228
24,1,35,0,228
25,1,31,254,227
26,1,34,254,234
27,1,31,0,228
28,1,32,255,230
29,1,28,0,230
30,1,32,255,233
31,1,32,0,233
32,1,36,253,236
33,1,34,255,235
34,1,31,255,235
35,1,33,255,231
36,1,34,252,239
37,1,31,254,236
38,1,33,255,236
39,1,31,1,235
40,1,30,252,239
41,1,30,252,237
42,1,33,252,236
43,1,33,253,237
44,1,30,251,238
45,1,29,252,238
46,1,26,249,237
47,1,25,250,234
48,1,21,250,233
49,1,27,247,241
50,1,27,247,236
51,1,22,249,235
52,1,23,246,233
53,1,21,246,240
54,1,20,244,235
55,1,19,245,234
