X,Y,R,G,B
0,0,68,5,230
1,0,66,4,236
2,0,66,1,236
3,0,58,5,232
4,0,63,2,237
5,0,59,4,235
6,0,61,4,238
7,0,61,1,240
8,0,59,2,232
9,0,61,2,233
10,0,54,3,232
11,0,56,2,235
12,0,57,2,237
13,0,53,2,237
14,0,59,1,232
15,0,51,3,236
16,0,55,2,236
17,0,57,0,236
18,0,56,0,241
19,0,46,2,234
20,0,53,0,241
21,0,53,1,233
22,0,54,1,239
23,0,51,4,233
24,0,50,2,236
25,0,48,2,239
26,0,50,254,243
27,0,46,1,235
28,0,49,1,238
29,0,42,3,232
30,0,51,2,235
31,0,47,0,239
32,0,50,0,240
33,0,45,254,241
34,0,54,254,244
35,0,51,255,243
36,0,45,255,241
37,0,46,0,242
38,0,48,3,239
39,0,51,0,240
40,0,46,0,239
41,0,43,0,242
42,0,47,255,237
43,0,45,0,236
44,0,46,0,239
45,0,47,255,245
46,0,45,0,240
47,0,39,1,235
48,0,44,255,239
49,0,48,1,243
50,0,46,254,241
51,0,45,0,241
52,0,47,252,240
53,0,40,253,239
54,0,43,251,239
55,0,32,0,235
56,0,36,253,239
57,0,40,251,238
58,0,37,250,239
59,0,38,251,239
60,0,43,251,242
61,0,37,250,242
62,0,45,254,246
63,0,42,2,243
64,0,36,3,239
65,0,37,1,240
66,0,42,253,242
67,0,40,254,244
68,0,41,254,241
69,0,39,1,243
70,0,40,1,245
71,0,37,0,243
72,0,38,2,244
73,0,34,254,242
74,0,40,0,243
75,0,37,1,245
76,0,37,1,242
77,0,42,2,244
78,0,40,255,248
79,0,40,1,244
80,0,40,1,244
81,0,33,2,240
82,0,34,0,240
83,0,38,0,246
84,0,41,1,245
85,0,35,1,246
86,0,37,255,246
87,0,34,253,249
88,0,34,0,248
89,0,28,255,245
90,0,33,2,249
91,0,32,255,246
92,0,32,255,248
93,0,29,2,243
94,0,29,253,247
95,0,21,255,250
96,0,23,254,249
97,0,20,0,248
98,0,26,255,247
99,0,29,254,249
100,0,24,255,245
101,0,28,253,247
102,0,32,252,252
103,0,24,249,249
104,0,21,250,248
105,0,22,252,249
106,0,23,254,250
107,0,22,255,253
108,0,21,252,0
109,0,20,252,254
110,0,19,252,253
111,0,22,253,250
112,0,20,252,252
113,0,15,252,0
114,0,15,252,254
115,0,12,255,253
116,0,18,255,3
117,0,17,252,255
118,0,13,251,2
119,0,17,255,1
0,1,69,3,232
1,1,64,2,235
2,1,68,1,237
3,1,64,3,234
4,1,66,3,235
5,1,60,4,236
6,1,62,3,236
7,1,65,3,239
8,1,61,2,234
9,1,63,2,235
10,1,57,2,235
11,1,57,3,234
12,1,57,255,234
13,1,60,0,234
14,1,55,0,233
15,1,57,1,237
16,1,59,1,235
17,1,56,3,236
18,1,58,1,238
19,1,51,2,234
20,1,53,0,238
21,1,52,2,234
22,1,55,3,236
23,1,52,0,235
24,1,51,1,237
25,1,46,2,236
26,1,52,255,241
27,1,46,1,238
28,1,47,2,237
29,1,45,4,236
30,1,49,2,240
31,1,47,1,239
32,1,50,255,241
33,1,46,0,240
34,1,47,1,239
35,1,48,0,237
36,1,47,255,240
37,1,45,1,240
38,1,49,1,238
39,1,45,3,238
40,1,44,0,240
41,1,43,1,243
42,1,46,1,239
43,1,46,2,239
44,1,45,255,239
45,1,46,255,242
46,1,42,255,235
47,1,43,0,237
48,1,45,255,240
49,1,46,254,242
50,1,42,254,238
51,1,43,255,239
52,1,48,252,240
53,1,40,254,240
54,1,44,251,239
55,1,39,251,237
56,1,33,251,238
57,1,40,250,238
58,1,39,252,237
59,1,40,253,240
60,1,40,252,239
61,1,39,254,239
62,1,44,255,241
63,1,42,255,243
64,1,40,254,240
65,1,40,1,240
66,1,43,255,244
67,1,41,255,242
68,1,41,254,243
69,1,43,254,242
70,1,39,0,243
71,1,40,0,241
72,1,39,0,246
73,1,37,254,240
74,1,41,0,244
75,1,40,0,244
76,1,37,0,246
77,1,38,0,243
78,1,41,252,247
79,1,40,0,244
80,1,38,1,246
81,1,37,0,245
82,1,39,255,246
83,1,36,254,248
84,1,36,1,246
85,1,32,255,245
86,1,35,254,247
87,1,36,0,248
88,1,35,255,246
89,1,30,254,248
90,1,35,254,248
91,1,31,254,244
92,1,31,254,250
93,1,30,255,246
94,1,30,254,249
95,1,26,255,251
96,1,29,254,248
97,1,23,253,245
98,1,26,0,249
99,1,27,254,246
100,1,27,255,248
101,1,29,255,250
102,1,26,253,249
103,1,28,248,253
104,1,29,251,251
105,1,21,252,249
106,1,24,252,255
107,1,23,253,253
108,1,21,251,253
109,1,19,253,252
110,1,19,253,252
111,1,18,252,253
112,1,17,253,254
113,1,18,251,255
114,1,18,252,254
115,1,16,252,1
116,1,19,255,1
117,1,18,251,3
118,1,15,250,0
119,1,15,253,254
0,2,68,6,233
1,2,66,4,234
