X,Y,R,G,B
0,0,52,5,230
1,0,49,6,231
2,0,46,5,230
3,0,39,6,229
4,0,43,5,227
5,0,41,6,230
6,0,42,5,230
7,0,44,3,228
8,0,43,2,228
9,0,47,4,231
10,0,42,0,231
11,0,40,3,224
12,0,45,2,228
13,0,40,1,227
14,0,43,4,231
15,0,40,3,228
16,0,37,4,224
17,0,44,255,234
18,0,42,254,236
19,0,38,2,230
20,0,44,254,237
21,0,36,1,230
22,0,41,255,235
23,0,36,1,227
24,0,32,0,229
25,0,36,253,231
26,0,37,252,237
27,0,34,3,232
28,0,37,0,233
29,0,33,0,235
30,0,31,255,231
31,0,33,255,232
32,0,37,253,237
33,0,30,253,235
34,0,36,250,238
35,0,33,252,238
36,0,26,252,235
37,0,28,253,235
38,0,33,0,234
39,0,35,252,238
40,0,26,253,233
41,0,28,251,236
42,0,31,252,237
43,0,25,253,229
44,0,30,254,236
45,0,30,252,238
46,0,28,251,240
47,0,29,250,235
48,0,22,249,231
49,0,23,253,232
50,0,26,250,234
51,0,25,253,236
52,0,27,246,236
53,0,22,247,233
54,0,22,246,235
55,0,17,247,232
56,0,20,246,238
57,0,21,246,234
58,0,22,248,238
59,0,21,248,241
60,0,27,252,240
61,0,21,249,242
62,0,27,251,243
63,0,27,253,239
64,0,24,250,241
65,0,20,251,238
66,0,21,248,243
67,0,22,245,244
68,0,23,249,243
69,0,13,253,238
70,0,22,254,241
71,0,20,249,241
72,0,15,254,234
73,0,17,252,239
74,0,17,255,238
75,0,18,254,239
76,0,19,254,238
77,0,21,255,241
78,0,17,255,239
79,0,14,255,238
80,0,13,1,240
81,0,14,0,239
82,0,14,0,233
83,0,17,254,241
84,0,16,254,241
85,0,19,255,242
86,0,14,0,239
87,0,16,253,243
88,0,15,0,244
89,0,12,0,243
90,0,13,4,246
91,0,15,0,241
92,0,10,1,237
93,0,7,4,239
94,0,6,1,242
95,0,5,2,245
96,0,6,0,238
97,0,255,3,238
98,0,7,2,244
99,0,4,2,241
100,0,7,0,243
101,0,5,1,242
102,0,1,0,244
103,0,9,250,245
