X,Y,R,G,B
0,0,51,6,232
1,0,51,4,235
2,0,50,4,237
3,0,46,5,242
4,0,45,3,237
5,0,46,3,233
6,0,46,4,236
7,0,43,2,238
8,0,46,3,231
9,0,52,3,235
10,0,45,3,234
11,0,46,3,233
12,0,46,2,235
13,0,45,0,236
14,0,46,1,234
15,0,42,0,234
16,0,44,1,231
17,0,48,255,238
18,0,46,0,238
19,0,42,1,236
20,0,45,255,242
21,0,41,2,235
22,0,45,2,240
23,0,41,5,235
24,0,41,3,238
25,0,36,255,239
26,0,33,4,235
27,0,39,3,240
28,0,34,5,237
29,0,36,3,236
30,0,35,2,238
31,0,37,0,239
32,0,37,2,241
33,0,33,0,238
34,0,35,0,241
35,0,37,1,240
36,0,37,255,243
37,0,33,2,240
38,0,37,3,241
39,0,39,2,241
40,0,36,3,240
41,0,35,0,242
42,0,33,2,238
43,0,27,2,237
44,0,32,3,238
45,0,35,1,244
46,0,31,2,240
47,0,29,1,239
48,0,32,1,239
49,0,29,5,240
50,0,31,0,243
51,0,30,4,238
52,0,32,254,241
53,0,25,1,240
54,0,25,1,235
55,0,23,3,235
56,0,22,3,234
57,0,19,0,237
58,0,27,1,238
59,0,22,0,240
60,0,27,1,239
61,0,21,2,242
62,0,29,2,250
63,0,32,7,244
64,0,31,3,245
65,0,30,4,244
66,0,28,2,244
67,0,30,2,245
68,0,33,4,245
69,0,26,7,242
70,0,28,6,247
71,0,22,6,242
72,0,22,9,239
73,0,24,8,241
74,0,25,8,243
75,0,22,6,245
76,0,19,8,242
77,0,30,8,244
78,0,22,7,243
79,0,21,7,244
80,0,23,8,241
81,0,22,8,244
82,0,22,8,236
83,0,22,7,244
84,0,25,8,247
85,0,22,8,244
86,0,22,7,248
87,0,20,6,246
88,0,19,7,245
89,0,17,6,246
90,0,19,9,247
91,0,19,5,244
92,0,22,5,245
93,0,13,9,242
94,0,10,6,246
95,0,12,6,251
96,0,11,4,248
97,0,6,7,245
98,0,14,6,251
99,0,11,5,243
100,0,11,5,246
101,0,9,5,243
102,0,13,4,253
103,0,10,2,251
104,0,11,1,251
105,0,7,3,250
106,0,1,5,247
107,0,12,1,253
108,0,5,3,252
109,0,4,1,252
110,0,4,2,253
111,0,6,2,250
112,0,2,2,251
113,0,1,1,255
114,0,0,2,250
115,0,3,1,252
116,0,4,1,2
117,0,0,1,0
118,0,1,254,0
119,0,4,255,2
0,1,54,4,234
1,1,51,5,237
2,1,50,3,236
3,1,49,5,238
4,1,53,4,239
5,1,48,3,237
6,1,49,3,236
7,1,52,3,236
8,1,44,4,232
9,1,55,2,234
10,1,47,1,236
11,1,47,2,237
12,1,45,0,236
13,1,47,1,233
14,1,45,255,236
15,1,46,0,236
16,1,47,2,234
17,1,46,3,235
18,1,46,2,235
19,1,42,0,237
20,1,43,2,237
21,1,42,2,236
22,1,45,3,238
23,1,40,1,236
24,1,40,3,239
25,1,37,1,238
26,1,36,3,235
27,1,35,5,237
28,1,39,3,238
29,1,38,2,238
30,1,32,3,239
31,1,34,1,238
32,1,36,255,241
33,1,32,0,239
34,1,33,3,240
35,1,34,3,235
36,1,37,1,241
37,1,34,1,238
38,1,35,3,238
39,1,34,5,240
40,1,31,3,240
41,1,33,1,241
42,1,35,1,238
43,1,30,3,239
44,1,30,0,237
45,1,34,1,241
46,1,27,1,236
47,1,30,2,237
48,1,29,3,239
49,1,29,3,239
50,1,26,1,240
51,1,28,4,237
52,1,32,0,237
53,1,24,1,240
54,1,26,255,237
55,1,25,1,235
56,1,21,1,236
57,1,22,0,237
58,1,26,2,237
59,1,24,2,238
60,1,26,2,240
61,1,30,5,239
62,1,29,5,243
63,1,28,4,242
64,1,30,2,242
65,1,28,5,243
66,1,29,6,244
67,1,26,5,243
68,1,30,6,244
69,1,29,5,243
70,1,26,6,243
71,1,26,5,242
72,1,23,7,242
73,1,26,7,242
74,1,26,5,244
75,1,23,6,245
76,1,22,7,243
77,1,27,5,244
78,1,25,5,243
79,1,23,7,243
80,1,21,9,243
81,1,23,8,246
82,1,23,7,242
83,1,23,6,246
84,1,23,7,243
85,1,18,8,242
86,1,23,6,246
87,1,19,7,245
88,1,20,7,244
89,1,19,5,247
90,1,20,6,246
91,1,15,6,244
92,1,17,8,247
93,1,14,5,245
94,1,12,8,246
95,1,14,6,250
96,1,13,4,248
97,1,9,4,249
98,1,13,4,249
99,1,9,6,243
100,1,15,4,248
101,1,12,4,248
102,1,5,4,245
103,1,8,1,250
104,1,14,2,254
105,1,6,2,248
106,1,7,2,250
107,1,8,2,250
108,1,7,2,253
109,1,5,2,251
110,1,6,1,252
111,1,4,1,251
112,1,5,2,253
113,1,2,0,252
114,1,1,1,249
115,1,4,0,255
116,1,3,2,0
117,1,1,0,1
118,1,254,255,255
119,1,3,255,253
0,2,54,4,234
1,2,49,5,233
2,2,48,4,233
3,2,52,4,236
4,2,54,4,237
5,2,46,5,237
6,2,48,4,236
7,2,49,4,236
8,2,49,4,238
9,2,51,1,235
10,2,46,0,238
11,2,46,255,240
12,2,44,0,239
13,2,44,3,234
14,2,47,1,239
15,2,49,2,239
16,2,45,2,237
17,2,45,0,236
18,2,44,2,234
19,2,44,0,239
20,2,43,1,237
21,2,41,2,237
22,2,43,4,236
23,2,44,1,240
24,2,40,1,240
25,2,39,1,237
26,2,37,1,237
27,2,36,1,237
28,2,38,1,237
29,2,40,2,238
30,2,33,3,239
31,2,36,3,237
32,2,35,0,241
33,2,35,2,237
34,2,34,2,238
35,2,37,4,238
36,2,36,3,239
37,2,33,2,240
38,2,36,3,240
39,2,33,4,238
40,2,29,2,241
41,2,36,2,242
42,2,34,0,242
43,2,32,3,239
44,2,33,2,242
45,2,31,1,239
46,2,28,3,238
47,2,28,5,238
48,2,29,3,239
49,2,31,2,237
50,2,24,2,238
51,2,31,2,237
52,2,30,1,235
53,2,26,1,238
54,2,24,1,238
55,2,26,0,236
56,2,24,0,239
57,2,18,3,235
58,2,24,2,235
59,2,26,3,239
60,2,31,4,242
61,2,32,6,242
62,2,29,4,241
63,2,27,4,240
64,2,28,5,240
65,2,30,5,242
66,2,26,6,242
67,2,27,5,243
68,2,28,4,239
69,2,25,5,245
70,2,29,7,241
71,2,29,6,242
72,2,18,6,241
73,2,27,8,239
74,2,26,7,242
75,2,22,6,243
76,2,24,5,244
77,2,28,5,246
78,2,26,5,245
79,2,22,9,245
80,2,22,7,245
81,2,22,6,245
82,2,21,7,243
83,2,22,8,246
84,2,19,8,244
85,2,18,5,243
86,2,24,5,247
87,2,22,6,243
88,2,22,7,246
89,2,20,7,246
90,2,19,6,247
91,2,15,7,246
92,2,13,6,247
93,2,18,6,247
94,2,15,6,249
95,2,15,6,246
96,2,17,5,249
97,2,15,3,249
98,2,12,5,246
99,2,11,4,247
100,2,15,0,250
101,2,11,2,246
102,2,5,1,245
103,2,8,1,251
104,2,11,2,251
105,2,5,4,247
106,2,11,2,251
107,2,7,3,250
108,2,6,2,251
109,2,5,1,249
110,2,4,2,252
111,2,4,3,252
112,2,2,2,250
113,2,4,1,252
114,2,3,2,252
115,2,2,0,253
116,2,4,255,0
117,2,6,255,0
118,2,2,254,0
119,2,3,0,255
0,3,58,3,237
1,3,54,5,233
2,3,56,3,234
3,3,52,0,233
4,3,54,2,237
5,3,46,3,234
6,3,46,6,238
7,3,48,3,239
8,3,48,0,238
9,3,49,5,234
10,3,46,2,238
11,3,46,0,235
12,3,45,1,232
13,3,44,2,237
14,3,46,2,238
15,3,47,255,237
16,3,41,2,235
17,3,45,255,237
18,3,43,1,234
19,3,45,2,234
20,3,47,0,239
21,3,43,2,234
22,3,41,2,238
23,3,42,2,238
24,3,36,1,238
25,3,39,3,234
26,3,36,3,236
27,3,40,2,237
28,3,39,2,238
29,3,37,1,239
30,3,32,4,239
31,3,36,2,238
32,3,37,0,239
33,3,38,3,237
34,3,37,3,237
35,3,39,2,241
36,3,32,2,236
37,3,36,2,241
38,3,34,3,241
39,3,35,3,238
40,3,31,0,240
41,3,33,1,239
42,3,32,255,239
43,3,33,3,239
44,3,31,0,242
45,3,27,3,238
46,3,33,255,242
47,3,28,4,240
48,3,29,0,240
49,3,30,0,239
50,3,28,3,238
51,3,32,2,239
52,3,28,3,238
53,3,30,0,241
54,3,25,255,237
55,3,27,2,239
56,3,27,255,238
57,3,17,4,234
58,3,26,2,239
59,3,31,3,245
60,3,31,4,241
61,3,30,5,243
62,3,28,6,241
63,3,30,6,240
64,3,29,4,241
65,3,30,6,242
66,3,30,2,241
67,3,29,5,243
68,3,27,4,242
69,3,23,7,242
70,3,30,5,244
71,3,27,5,245
72,3,21,6,241
73,3,27,6,241
74,3,27,7,241
75,3,26,8,246
76,3,25,7,245
77,3,26,9,245
78,3,24,6,243
79,3,20,5,243
80,3,26,7,244
81,3,23,8,242
82,3,21,8,245
83,3,23,7,243
84,3,20,7,245
85,3,18,5,246
86,3,22,5,244
87,3,20,5,245
88,3,18,9,246
89,3,18,7,245
90,3,18,5,246
91,3,22,6,249
92,3,17,7,247
93,3,18,5,246
94,3,15,5,248
95,3,19,8,249
96,3,15,6,249
97,3,11,5,243
98,3,16,6,243
99,3,15,5,246
100,3,15,5,251
101,3,8,1,248
102,3,9,3,247
103,3,8,2,250
104,3,10,4,252
105,3,10,2,251
106,3,7,1,247
107,3,10,1,252
108,3,4,4,247
109,3,5,3,248
110,3,8,2,251
111,3,9,1,253
112,3,7,1,253
113,3,2,1,251
114,3,3,2,254
115,3,1,255,0
116,3,3,254,255
117,3,3,0,0
118,3,0,254,0
119,3,254,0,0
0,4,60,2,235
1,4,58,4,230
2,4,60,3,235
3,4,51,3,231
4,4,52,5,232
5,4,50,4,232
6,4,50,5,232
7,4,49,3,234
8,4,51,1,238
9,4,47,2,238
10,4,47,4,237
11,4,47,1,236
12,4,46,2,235
13,4,45,2,234
14,4,46,2,237
15,4,47,3,238
16,4,45,1,237
17,4,42,3,238
18,4,42,1,234
19,4,48,3,235
20,4,43,1,236
21,4,48,2,239
22,4,41,1,239
23,4,40,3,236
24,4,39,1,238
25,4,38,2,235
26,4,35,2,235
27,4,39,1,234
28,4,38,2,236
29,4,37,0,239
30,4,37,1,237
31,4,32,3,239
32,4,36,0,240
33,4,41,3,241
34,4,42,2,241
35,4,37,4,240
36,4,32,2,240
37,4,29,255,240
38,4,31,3,239
39,4,32,4,238
40,4,35,0,239
41,4,33,2,242
42,4,31,2,239
43,4,33,2,242
44,4,33,255,244
45,4,32,0,240
46,4,34,255,241
47,4,29,2,241
48,4,31,0,240
49,4,31,0,241
50,4,31,1,237
51,4,30,1,238
52,4,27,1,242
53,4,26,1,239
54,4,26,1,240
55,4,26,3,240
56,4,25,3,236
57,4,26,5,238
58,4,31,3,241
59,4,28,5,244
60,4,26,6,240
61,4,24,7,240
62,4,32,4,243
63,4,28,4,241
64,4,28,6,239
65,4,28,5,242
66,4,32,4,243
67,4,26,5,243
68,4,27,5,244
69,4,25,8,241
70,4,24,5,241
71,4,25,4,242
72,4,27,5,243
73,4,27,6,245
74,4,25,7,241
75,4,26,5,247
76,4,25,7,245
77,4,23,8,243
78,4,27,5,247
79,4,22,9,244
80,4,26,7,243
81,4,23,7,244
82,4,22,7,244
83,4,25,7,244
84,4,22,7,244
85,4,20,4,247
86,4,23,4,248
87,4,19,5,245
88,4,17,4,246
89,4,20,8,246
90,4,22,6,249
91,4,23,4,250
92,4,19,6,248
93,4,20,6,247
94,4,16,7,246
95,4,16,4,247
96,4,19,5,247
97,4,10,6,244
98,4,15,4,247
99,4,11,3,247
100,4,11,4,248
