X,Y,R,G,B
0,0,12,5,207
1,0,15,1,212
2,0,14,1,211
3,0,7,5,206
4,0,4,1,208
5,0,0,4,206
6,0,9,3,208
7,0,9,0,218
8,0,6,3,209
9,0,14,1,212
10,0,10,2,212
11,0,6,0,211
12,0,7,1,211
13,0,2,255,208
14,0,8,1,212
15,0,1,2,210
16,0,7,5,207
17,0,13,0,214
18,0,6,1,212
19,0,1,3,212
20,0,10,255,217
21,0,6,2,208
22,0,5,0,215
23,0,7,4,209
24,0,6,2,214
25,0,3,1,211
26,0,3,0,215
27,0,5,3,213
28,0,5,2,213
29,0,255,3,210
30,0,254,0,212
31,0,4,0,213
32,0,1,1,216
33,0,255,254,219
34,0,255,255,218
35,0,2,253,220
36,0,2,255,218
37,0,5,254,219
38,0,0,3,213
39,0,6,255,216
40,0,255,255,220
41,0,0,254,219
42,0,0,254,217
43,0,251,0,212
44,0,1,254,218
45,0,0,253,220
46,0,254,254,219
47,0,254,254,215
48,0,255,253,217
49,0,252,1,220
50,0,250,252,218
51,0,0,254,216
52,0,0,251,219
53,0,253,253,217
54,0,255,250,218
55,0,248,254,218
56,0,246,252,213
57,0,247,250,212
58,0,246,249,216
59,0,246,249,218
60,0,252,248,218
61,0,250,247,218
62,0,249,251,223
63,0,250,0,217
64,0,0,253,221
65,0,250,254,220
66,0,251,250,222
67,0,249,250,227
68,0,254,250,224
69,0,245,254,222
70,0,248,253,224
71,0,248,252,222
72,0,247,254,222
73,0,250,252,227
74,0,248,255,221
75,0,245,253,224
76,0,244,254,225
77,0,244,255,222
78,0,245,254,227
79,0,245,253,224
80,0,244,0,221
81,0,246,255,224
82,0,242,255,217
83,0,250,254,226
84,0,252,255,227
85,0,245,0,223
86,0,246,255,224
87,0,247,252,228
88,0,245,0,227
89,0,242,255,221
90,0,246,0,230
91,0,245,254,228
92,0,246,254,230
93,0,242,2,220
94,0,243,254,227
95,0,235,255,226
96,0,240,252,228
97,0,238,0,225
98,0,243,255,227
99,0,240,253,227
100,0,241,254,228
101,0,240,255,225
102,0,239,255,231
103,0,239,255,230
104,0,235,252,226
105,0,235,252,232
106,0,233,255,229
107,0,241,255,234
108,0,236,1,231
109,0,241,253,234
110,0,235,255,232
111,0,236,254,229
112,0,236,255,235
113,0,229,2,233
114,0,231,255,229
115,0,231,0,230
116,0,235,255,238
117,0,234,255,237
118,0,229,254,236
119,0,234,0,236
0,1,15,4,206
1,1,11,2,210
2,1,11,1,208
3,1,10,3,205
4,1,10,2,210
5,1,6,4,212
6,1,10,2,211
7,1,11,0,215
8,1,9,2,209
9,1,10,3,211
10,1,7,2,214
11,1,9,1,212
12,1,8,1,211
13,1,8,0,207
14,1,6,255,214
15,1,9,1,211
16,1,8,3,205
17,1,9,4,210
18,1,5,3,211
19,1,5,1,213
20,1,7,2,214
21,1,4,3,210
22,1,7,3,215
23,1,7,0,210
24,1,5,3,209
25,1,0,2,212
26,1,3,0,211
27,1,1,2,212
28,1,3,1,214
29,1,1,3,213
30,1,255,2,213
31,1,2,1,214
32,1,255,255,216
33,1,1,255,216
34,1,251,1,213
35,1,2,2,210
36,1,255,254,218
37,1,1,0,215
38,1,3,255,213
39,1,0,3,215
40,1,251,255,216
41,1,254,1,216
42,1,254,255,214
43,1,255,0,213
44,1,255,254,215
45,1,254,0,216
46,1,255,253,216
47,1,253,0,216
48,1,255,255,218
49,1,252,255,216
50,1,250,252,216
51,1,252,254,214
52,1,252,252,213
53,1,251,253,218
54,1,251,250,216
55,1,247,249,214
56,1,249,249,214
57,1,248,250,214
58,1,246,248,214
59,1,245,250,215
60,1,251,248,216
61,1,250,250,217
62,1,247,250,219
63,1,251,252,221
64,1,251,252,221
65,1,251,254,221
66,1,252,252,224
67,1,249,252,223
68,1,250,252,221
69,1,252,252,221
70,1,251,253,223
71,1,249,253,222
72,1,249,252,226
73,1,250,252,223
74,1,245,252,221
75,1,249,253,223
76,1,246,254,222
77,1,249,252,224
78,1,244,252,224
79,1,248,254,224
80,1,244,255,223
81,1,246,253,224
82,1,247,254,224
83,1,248,252,225
84,1,248,0,224
85,1,246,0,224
86,1,245,255,225
87,1,245,0,229
88,1,246,254,226
89,1,246,253,224
90,1,247,0,225
91,1,242,253,226
92,1,245,255,229
93,1,244,254,227
94,1,243,255,229
95,1,242,0,229
96,1,244,253,229
97,1,239,253,225
98,1,242,255,228
99,1,238,254,227
100,1,243,255,229
101,1,241,0,230
102,1,233,0,225
103,1,237,255,231
104,1,237,253,228
105,1,235,250,228
106,1,234,254,233
107,1,239,254,232
108,1,237,254,232
109,1,239,255,232
110,1,235,254,232
111,1,236,252,232
112,1,232,0,232
113,1,231,0,232
114,1,234,254,230
115,1,231,255,234
116,1,236,0,236
117,1,235,255,238
118,1,230,254,235
119,1,230,255,235
0,2,18,6,207
1,2,12,5,207
2,2,13,3,207
3,2,12,3,207
4,2,12,3,207
5,2,10,1,210
6,2,6,3,210
7,2,10,3,209
8,2,9,4,210
9,2,10,1,212
10,2,7,1,214
11,2,5,1,214
12,2,3,2,213
13,2,6,2,210
14,2,5,2,213
15,2,8,2,214
16,2,7,3,211
17,2,10,0,212
18,2,4,1,210
19,2,7,1,216
20,2,3,2,209
21,2,6,0,212
22,2,6,2,214
23,2,7,1,214
24,2,3,2,210
25,2,0,2,211
26,2,2,1,213
27,2,0,2,211
28,2,1,1,212
29,2,3,1,213
30,2,2,2,215
31,2,6,1,211
32,2,0,1,214
33,2,0,1,215
34,2,255,1,213
35,2,253,3,214
36,2,2,255,217
37,2,1,0,217
38,2,2,0,213
39,2,1,2,213
40,2,253,255,216
41,2,3,0,217
42,2,1,255,216
43,2,0,255,215
44,2,255,255,215
45,2,254,0,216
46,2,0,253,220
47,2,252,2,217
48,2,1,253,220
49,2,253,254,215
50,2,250,254,213
51,2,252,253,216
52,2,251,253,212
53,2,250,251,216
54,2,249,251,218
55,2,246,250,212
56,2,248,248,216
57,2,244,250,214
58,2,245,249,215
59,2,247,251,215
60,2,252,249,220
61,2,253,251,219
62,2,250,251,219
63,2,249,252,220
64,2,251,253,220
65,2,255,253,221
66,2,249,253,223
67,2,251,253,223
68,2,249,251,220
69,2,250,252,225
70,2,252,252,223
71,2,247,252,223
72,2,245,253,225
73,2,250,253,222
74,2,248,252,222
75,2,249,251,220
76,2,248,252,224
77,2,249,252,225
78,2,244,253,225
79,2,248,253,225
80,2,246,254,226
81,2,249,254,225
82,2,245,253,226
83,2,250,253,227
84,2,245,255,226
85,2,248,253,225
86,2,247,0,228
87,2,246,254,227
88,2,246,0,226
89,2,244,253,226
90,2,244,0,227
91,2,242,254,229
92,2,242,255,228
93,2,246,254,230
94,2,243,254,231
95,2,241,255,229
96,2,243,254,231
97,2,242,0,226
98,2,240,1,225
99,2,238,0,230
100,2,243,252,231
101,2,238,254,226
102,2,234,0,226
103,2,236,254,230
104,2,238,254,225
105,2,233,253,229
106,2,236,254,232
107,2,237,254,231
108,2,236,254,231
109,2,234,253,233
110,2,234,254,231
111,2,234,254,233
112,2,229,0,229
113,2,230,1,229
114,2,238,254,234
115,2,228,0,235
116,2,239,252,238
117,2,235,255,235
118,2,228,254,233
119,2,231,255,235
0,3,19,6,210
1,3,17,5,208
2,3,14,4,208
3,3,12,3,210
4,3,12,3,209
5,3,9,3,207
6,3,8,3,212
7,3,11,2,208
8,3,9,255,211
9,3,10,1,207
10,3,7,1,213
11,3,9,255,212
12,3,2,1,207
13,3,6,2,211
14,3,3,4,211
15,3,8,1,213
16,3,3,1,212
17,3,10,255,209
18,3,6,1,210
19,3,7,1,212
20,3,7,0,211
21,3,5,0,210
22,3,5,1,211
23,3,6,1,213
24,3,2,2,212
25,3,4,1,210
26,3,4,0,214
27,3,4,2,212
28,3,4,255,213
29,3,3,2,214
30,3,0,3,214
31,3,6,0,213
32,3,1,0,211
33,3,254,1,212
34,3,5,1,211
35,3,255,3,216
36,3,1,1,215
37,3,4,254,219
38,3,253,1,211
39,3,254,1,213
40,3,0,254,217
41,3,3,255,211
42,3,2,254,216
43,3,2,0,216
44,3,255,253,216
45,3,255,1,216
46,3,3,253,220
47,3,253,1,216
48,3,1,254,218
49,3,254,253,219
50,3,253,254,214
51,3,251,254,216
52,3,251,252,215
53,3,253,253,217
54,3,247,250,215
55,3,247,250,216
56,3,251,247,214
57,3,244,251,213
58,3,248,249,218
59,3,251,251,219
60,3,251,250,218
