X,Y,R,G,B
41,2,8,250,210
42,2,7,249,210
43,2,7,251,210
44,2,9,251,214
45,2,5,251,213
46,2,2,250,212
47,2,4,252,212
48,2,4,250,213
49,2,4,249,213
50,2,3,250,209
51,2,4,249,210
52,2,3,248,208
53,2,2,248,210
54,2,2,247,212
55,2,253,249,206
56,2,255,248,209
57,2,250,250,210
58,2,252,249,209
59,2,250,253,209
60,2,1,251,214
61,2,4,254,213
62,2,0,253,214
63,2,0,253,213
64,2,0,254,213
65,2,4,253,214
66,2,2,255,213
67,2,0,0,215
68,2,1,254,213
69,2,1,255,216
70,2,0,1,211
71,2,1,0,214
72,2,253,0,217
73,2,0,2,211
74,2,255,2,214
75,2,254,2,214
76,2,253,0,214
77,2,252,2,214
78,2,254,3,214
79,2,255,3,219
80,2,253,4,216
81,2,252,4,214
82,2,249,3,214
83,2,251,2,218
84,2,250,4,218
85,2,247,4,211
86,2,250,4,219
87,2,249,4,216
88,2,248,5,215
89,2,248,5,217
90,2,248,5,218
91,2,246,7,215
92,2,243,6,214
93,2,250,4,217
94,2,247,3,221
95,2,243,4,217
96,2,245,4,219
97,2,243,5,212
98,2,244,6,215
99,2,244,4,221
100,2,245,2,220
101,2,241,2,217
102,2,238,6,217
103,2,242,4,222
104,2,244,4,218
105,2,239,4,216
106,2,242,3,220
107,2,242,4,220
108,2,238,4,218
109,2,240,1,221
110,2,241,2,222
111,2,236,4,222
112,2,236,3,221
113,2,236,4,220
114,2,240,2,226
115,2,231,3,224
116,2,239,1,226
117,2,237,2,225
118,2,233,1,225
119,2,237,1,224
0,3,29,7,204
1,3,31,4,203
2,3,25,3,206
3,3,25,2,203
4,3,27,3,207
5,3,18,4,201
6,3,24,2,203
7,3,22,0,204
8,3,24,254,203
9,3,19,1,203
10,3,18,0,208
11,3,17,253,206
12,3,16,0,202
13,3,17,254,207
14,3,18,0,203
15,3,15,0,205
16,3,14,253,210
17,3,18,251,206
18,3,13,253,204
19,3,16,252,205
20,3,16,251,206
21,3,13,251,207
22,3,15,251,207
23,3,15,253,208
24,3,9,252,207
25,3,13,253,207
26,3,6,253,206
27,3,12,252,205
28,3,12,251,210
29,3,9,251,211
30,3,7,252,209
31,3,11,251,206
32,3,12,250,209
33,3,10,252,208
34,3,8,252,205
35,3,11,252,210
36,3,9,251,208
37,3,6,249,213
38,3,6,251,211
39,3,8,251,210
40,3,7,249,210
41,3,6,249,209
42,3,10,249,209
43,3,10,252,209
44,3,6,250,212
45,3,5,251,213
46,3,4,249,215
47,3,4,250,212
48,3,5,248,213
49,3,2,250,212
50,3,2,249,210
51,3,4,248,210
52,3,5,248,211
53,3,3,248,212
54,3,0,249,209
55,3,254,250,211
56,3,254,249,210
57,3,252,250,211
58,3,1,249,213
59,3,1,252,215
60,3,3,253,215
61,3,7,252,216
62,3,0,254,212
63,3,1,253,214
64,3,2,252,215
65,3,2,255,215
66,3,4,252,211
67,3,2,255,216
68,3,4,255,214
69,3,254,255,216
70,3,2,0,212
71,3,255,0,217
72,3,1,0,218
73,3,254,0,214
74,3,254,2,214
75,3,255,3,219
76,3,254,2,215
77,3,254,6,213
78,3,252,2,210
79,3,254,1,217
80,3,254,5,214
81,3,251,3,215
82,3,251,4,215
83,3,251,3,218
84,3,245,4,216
85,3,247,1,218
86,3,250,3,216
87,3,248,3,217
88,3,250,6,218
89,3,248,1,216
90,3,249,5,220
91,3,247,5,214
92,3,244,6,215
93,3,247,5,217
94,3,246,5,220
95,3,246,7,219
96,3,242,6,220
97,3,242,5,213
98,3,246,5,216
99,3,247,5,222
100,3,244,5,221
101,3,240,2,216
102,3,240,4,217
103,3,244,5,220
104,3,242,5,221
105,3,243,2,221
106,3,242,3,220
107,3,241,3,219
108,3,241,4,220
109,3,234,5,220
110,3,242,1,222
111,3,238,5,221
112,3,240,2,223
113,3,236,3,222
114,3,235,4,225
115,3,236,1,224
116,3,236,1,223
117,3,237,1,226
118,3,235,0,227
119,3,235,1,226
0,4,32,6,207
1,4,31,6,202
2,4,29,5,207
3,4,23,3,204
4,4,29,3,206
5,4,23,5,202
6,4,25,2,203
7,4,24,0,200
8,4,26,0,202
9,4,21,0,204
10,4,21,255,207
11,4,21,255,207
12,4,19,1,205
13,4,15,0,205
14,4,20,255,205
15,4,17,1,206
16,4,17,252,210
17,4,12,254,208
18,4,14,254,207
19,4,16,254,208
20,4,15,252,208
21,4,15,254,208
22,4,13,252,209
23,4,14,253,208
24,4,13,251,209
25,4,14,252,207
26,4,7,253,207
27,4,12,252,205
28,4,17,251,211
29,4,10,250,210
30,4,8,251,207
31,4,9,251,213
32,4,11,251,209
33,4,12,251,207
34,4,11,252,207
35,4,7,252,209
36,4,7,251,208
37,4,3,247,212
38,4,6,250,212
39,4,7,250,212
40,4,9,247,210
41,4,7,251,212
42,4,7,252,212
43,4,12,249,213
44,4,7,250,217
45,4,6,249,215
46,4,3,248,212
47,4,5,249,215
48,4,4,249,211
49,4,2,248,210
50,4,1,251,211
51,4,1,248,210
52,4,2,247,210
53,4,2,249,211
54,4,3,249,211
55,4,1,250,211
56,4,1,250,210
57,4,0,251,213
58,4,4,252,214
59,4,3,251,216
60,4,4,253,213
61,4,2,253,215
62,4,7,252,217
63,4,2,254,216
64,4,3,252,216
65,4,1,254,215
66,4,6,254,215
67,4,253,254,216
68,4,2,255,213
69,4,253,0,215
70,4,1,0,213
71,4,255,255,212
72,4,0,254,217
73,4,255,0,217
74,4,1,0,215
75,4,255,255,219
76,4,253,1,217
77,4,249,2,212
78,4,0,1,218
79,4,250,4,217
80,4,253,3,215
81,4,253,2,216
82,4,250,3,218
83,4,251,4,216
84,4,251,3,216
85,4,247,3,215
86,4,247,3,216
87,4,245,2,216
88,4,248,1,217
89,4,246,5,218
90,4,251,3,218
91,4,250,4,221
92,4,251,5,219
93,4,249,4,220
94,4,244,7,216
95,4,246,5,218
96,4,245,6,218
97,4,240,5,218
98,4,244,5,216
99,4,247,4,220
100,4,242,6,215
101,4,242,3,219
102,4,243,5,218
103,4,241,6,220
104,4,242,4,223
105,4,244,1,223
106,4,244,3,221
107,4,242,2,222
108,4,243,3,220
109,4,238,5,219
110,4,243,3,225
111,4,236,3,223
112,4,238,4,223
113,4,239,2,224
114,4,238,4,228
115,4,239,3,227
116,4,236,3,222
117,4,235,3,221
118,4,236,255,227
119,4,231,5,224
0,5,28,8,210
1,5,32,7,209
2,5,31,5,206
3,5,28,7,205
4,5,29,5,205
5,5,26,5,201
6,5,25,2,204
7,5,23,3,199
8,5,25,2,203
9,5,20,1,203
10,5,26,254,207
11,5,16,0,202
12,5,20,255,205
13,5,17,1,205
14,5,20,255,206
15,5,18,254,207
16,5,16,254,205
17,5,13,255,205
18,5,15,254,208
19,5,18,254,210
20,5,15,253,207
21,5,13,253,210
22,5,12,251,208
23,5,15,253,209
24,5,11,250,209
25,5,12,253,210
26,5,9,253,208
27,5,12,253,211
28,5,14,252,212
29,5,10,254,207
30,5,9,252,210
31,5,9,251,213
32,5,5,251,210
33,5,12,252,209
34,5,9,250,209
35,5,7,251,210
36,5,10,250,213
37,5,6,246,211
38,5,7,248,213
39,5,5,250,212
40,5,11,248,210
41,5,9,249,214
42,5,6,252,213
43,5,8,251,216
44,5,10,250,217
45,5,2,250,215
46,5,4,249,214
47,5,2,251,213
48,5,1,251,211
49,5,3,247,214
50,5,255,250,212
51,5,7,245,215
52,5,2,247,216
53,5,0,249,208
54,5,3,248,212
55,5,2,251,212
56,5,3,251,213
57,5,4,252,214
58,5,4,253,216
59,5,5,254,217
60,5,7,251,217
61,5,4,254,216
62,5,5,252,219
63,5,3,253,215
64,5,3,252,215
65,5,3,255,213
66,5,2,254,215
67,5,253,255,214
68,5,4,254,215
69,5,0,1,214
70,5,255,255,213
71,5,253,1,215
72,5,255,255,217
73,5,252,254,219
74,5,254,1,216
75,5,1,0,216
76,5,249,1,217
77,5,248,3,216
78,5,250,1,218
79,5,249,3,217
80,5,249,3,218
81,5,0,1,221
82,5,252,2,215
83,5,250,3,217
84,5,251,4,218
85,5,247,3,215
86,5,247,5,214
87,5,247,1,216
88,5,244,4,216
89,5,249,1,220
90,5,246,5,217
91,5,246,4,217
92,5,246,3,216
93,5,245,4,218
94,5,249,3,218
95,5,246,6,217
96,5,243,6,214
97,5,243,2,220
98,5,243,3,216
99,5,244,3,218
100,5,241,4,217
101,5,242,3,214
102,5,244,4,223
103,5,243,3,222
104,5,242,4,220
105,5,243,2,219
106,5,242,2,222
107,5,240,2,222
108,5,241,1,223
109,5,241,4,221
110,5,238,3,222
111,5,241,2,227
112,5,234,2,220
113,5,237,3,226
114,5,235,1,225
115,5,236,2,228
116,5,235,2,225
117,5,234,3,224
118,5,231,2,225
119,5,232,3,223
0,6,25,8,208
1,6,33,7,209
2,6,29,5,207
3,6,26,6,207
4,6,25,7,204
5,6,30,6,206
6,6,29,3,207
7,6,25,5,208
8,6,24,1,206
9,6,23,4,203
10,6,24,255,203
11,6,18,0,201
12,6,21,255,203
13,6,16,1,205
14,6,20,0,206
15,6,19,252,207
16,6,13,253,204
17,6,16,254,203
18,6,16,253,204
19,6,16,253,208
20,6,13,253,206
21,6,11,254,208
22,6,13,252,209
23,6,19,252,211
24,6,13,253,209
25,6,14,252,211
26,6,13,252,211
27,6,9,253,208
28,6,12,253,213
29,6,10,251,210
30,6,12,251,214
31,6,11,248,213
32,6,11,250,212
33,6,9,249,212
34,6,11,249,211
35,6,9,249,211
36,6,11,251,213
37,6,9,250,211
38,6,7,249,210
39,6,5,248,214
40,6,9,251,213
41,6,12,251,214
42,6,9,251,213
43,6,3,252,212
44,6,6,249,214
45,6,3,249,213
46,6,6,252,210
47,6,1,250,212
48,6,3,249,212
49,6,3,247,214
50,6,5,246,213
51,6,2,246,210
52,6,2,246,217
53,6,6,247,211
54,6,2,249,214
55,6,1,251,217
56,6,6,251,217
57,6,1,254,215
58,6,5,254,217
59,6,5,252,217
60,6,6,255,217
61,6,2,254,216
62,6,4,252,216
63,6,5,254,217
64,6,2,255,216
65,6,3,255,212
66,6,4,254,216
67,6,0,254,219
68,6,4,254,218
69,6,4,254,215
70,6,254,255,214
71,6,253,255,213
72,6,255,255,218
73,6,251,3,220
74,6,1,0,220
75,6,0,253,218
76,6,253,1,218
77,6,252,2,214
78,6,250,2,220
79,6,251,2,218
80,6,247,2,216
81,6,254,3,216
82,6,253,2,214
83,6,251,0,219
84,6,252,2,216
85,6,244,2,216
86,6,246,4,216
87,6,246,4,216
88,6,246,4,218
89,6,249,2,215
90,6,246,3,216
91,6,244,4,217
92,6,246,5,218
93,6,246,5,218
94,6,246,3,219
95,6,245,5,219
96,6,242,6,217
97,6,245,2,216
98,6,241,4,216
99,6,243,4,220
100,6,241,6,218
101,6,241,4,218
102,6,241,3,219
103,6,242,1,222
104,6,241,5,217
105,6,242,5,219
106,6,241,2,219
107,6,238,3,220
108,6,242,2,225
109,6,239,5,222
110,6,240,3,223
111,6,240,0,226
112,6,235,2,224
113,6,232,3,222
114,6,237,1,224
115,6,236,0,225
116,6,238,0,227
117,6,233,3,226
118,6,233,1,225
119,6,234,3,226
0,7,28,8,207
1,7,29,7,208
2,7,25,8,206
3,7,26,7,206
4,7,22,9,207
5,7,27,5,208
6,7,32,4,210
7,7,26,4,210
8,7,25,4,207
9,7,22,4,205
10,7,26,5,203
11,7,24,3,201
12,7,24,1,206
13,7,22,255,204
14,7,19,255,203
15,7,22,0,206
16,7,16,252,203
17,7,16,254,204
18,7,14,253,205
19,7,16,252,208
20,7,12,254,207
21,7,8,254,205
22,7,16,252,209
23,7,15,254,212
24,7,14,252,209
25,7,14,252,213
26,7,13,251,213
27,7,7,251,209
28,7,12,253,213
29,7,12,252,214
30,7,12,252,212
31,7,11,251,213
32,7,11,251,213
33,7,7,249,214
34,7,10,251,212
35,7,10,250,213
36,7,5,251,211
37,7,10,252,209
38,7,10,251,210
39,7,8,250,214
40,7,6,251,212
41,7,8,252,213
42,7,7,249,215
43,7,5,251,212
44,7,8,248,212
45,7,5,251,215
46,7,8,246,213
47,7,2,249,212
48,7,4,246,216
49,7,7,246,215
50,7,5,247,214
51,7,4,247,212
52,7,5,248,216
53,7,8,249,217
54,7,3,252,214
55,7,5,252,215
56,7,5,253,220
57,7,0,253,215
58,7,6,254,216
59,7,7,252,217
60,7,6,253,216
61,7,4,253,219
62,7,9,252,218
63,7,254,254,217
64,7,3,253,219
65,7,2,254,216
66,7,1,254,216
67,7,4,255,218
68,7,5,254,219
69,7,1,254,218
70,7,255,255,216
71,7,254,2,214
72,7,254,1,218
73,7,251,1,215
74,7,253,1,218
75,7,255,1,219
76,7,247,2,216
77,7,252,3,215
78,7,246,2,215
79,7,247,2,213
80,7,253,3,219
81,7,253,4,216
82,7,252,2,219
83,7,249,2,219
84,7,251,1,220
85,7,242,3,214
86,7,245,3,218
87,7,246,2,218
88,7,240,3,214
89,7,246,4,218
90,7,246,5,215
91,7,247,4,219
92,7,242,7,217
93,7,245,4,220
94,7,245,6,217
95,7,244,5,216
96,7,246,4,216
97,7,246,4,219
98,7,243,5,220
99,7,242,4,221
100,7,242,4,218
101,7,241,5,218
102,7,242,3,217
103,7,241,3,220
104,7,243,2,220
105,7,242,5,220
106,7,243,3,221
107,7,242,5,219
108,7,242,3,222
109,7,241,3,223
110,7,242,3,225
111,7,240,2,221
112,7,237,1,224
113,7,229,4,220
114,7,236,1,226
115,7,234,1,223
116,7,235,1,226
117,7,234,2,228
118,7,235,1,231
119,7,232,2,230
0,8,31,6,213
1,8,29,5,209
2,8,26,9,209
3,8,32,7,211
4,8,24,5,212
5,8,26,6,208
6,8,30,3,209
7,8,26,5,207
8,8,26,4,211
9,8,24,4,209
10,8,28,4,204
11,8,23,2,206
12,8,23,0,207
13,8,20,1,205
14,8,23,1,204
15,8,21,0,207
16,8,20,254,204
17,8,17,254,205
18,8,16,254,208
19,8,14,253,206
20,8,7,254,206
21,8,10,253,208
22,8,14,252,208
23,8,10,252,209
24,8,17,251,212
25,8,15,252,211
26,8,14,253,210
27,8,14,252,212
28,8,12,252,212
29,8,13,252,212
30,8,12,252,212
31,8,12,251,215
32,8,15,250,215
33,8,9,250,212
34,8,6,249,210
35,8,9,248,214
36,8,7,252,214
37,8,6,251,216
38,8,10,250,215
39,8,9,249,215
40,8,8,251,213
41,8,6,252,215
42,8,6,249,216
43,8,6,251,212
44,8,6,247,213
45,8,8,248,214
46,8,8,245,215
47,8,7,246,211
48,8,4,244,215
49,8,5,246,216
50,8,4,248,215
51,8,6,248,212
52,8,1,248,214
53,8,6,250,216
54,8,9,251,216
55,8,7,252,216
56,8,6,252,217
57,8,4,254,216
58,8,6,253,217
59,8,8,254,219
60,8,1,253,216
61,8,2,253,216
62,8,5,252,221
63,8,0,254,218
64,8,3,253,219
65,8,1,253,222
66,8,1,255,219
67,8,1,1,217
68,8,1,253,216
69,8,251,254,218
70,8,0,254,219
71,8,0,255,216
72,8,251,0,216
73,8,252,0,216
74,8,252,2,217
75,8,0,255,220
76,8,248,2,217
77,8,251,1,218
78,8,250,2,216
79,8,251,3,215
80,8,250,2,215
81,8,251,0,217
82,8,249,1,219
83,8,248,2,218
84,8,250,1,219
85,8,247,3,217
86,8,247,2,219
87,8,245,3,218
88,8,246,4,216
89,8,246,3,218
90,8,246,3,219
91,8,244,4,216
92,8,244,7,220
93,8,244,4,219
94,8,248,4,220
95,8,244,7,217
96,8,247,5,219
97,8,243,5,220
98,8,244,5,221
99,8,240,3,222
100,8,242,4,220
101,8,246,3,222
102,8,243,4,221
103,8,244,5,221
104,8,237,5,221
105,8,241,3,224
106,8,241,4,221
107,8,243,4,220
108,8,236,5,221
109,8,241,2,224
110,8,241,4,225
111,8,241,2,224
112,8,239,2,221
113,8,234,4,221
114,8,239,1,225
115,8,233,3,227
116,8,235,2,227
117,8,228,3,228
118,8,235,1,231
119,8,230,5,226
0,9,28,6,211
1,9,29,5,210
2,9,24,5,210
3,9,29,4,212
4,9,25,5,207
5,9,25,5,211
6,9,27,3,208
7,9,31,5,210
8,9,25,1,209
9,9,24,5,209
10,9,28,2,210
11,9,25,1,210
12,9,22,2,208
13,9,21,2,209
14,9,24,0,210
15,9,22,4,209
16,9,23,254,207
17,9,20,254,208
18,9,17,255,206
19,9,15,254,203
20,9,10,254,206
21,9,18,252,209
22,9,17,251,210
23,9,13,254,210
24,9,19,252,210
25,9,13,251,210
26,9,14,254,209
27,9,18,251,212
28,9,12,252,211
29,9,15,250,212
30,9,9,253,213
31,9,12,249,216
32,9,15,250,215
33,9,7,252,212
34,9,10,250,213
35,9,12,248,214
36,9,11,250,215
37,9,6,249,217
38,9,12,251,214
39,9,10,249,215
40,9,9,250,211
41,9,11,250,217
42,9,6,250,211
43,9,7,249,213
44,9,13,245,214
45,9,8,245,213
46,9,8,242,216
47,9,8,245,214
48,9,6,247,215
49,9,6,247,215
50,9,8,245,216
51,9,5,248,217
52,9,5,251,218
53,9,9,252,217
54,9,9,251,215
55,9,7,248,221
56,9,6,253,219
57,9,7,252,220
58,9,5,253,219
59,9,7,251,223
60,9,1,254,219
61,9,3,0,220
62,9,1,252,219
63,9,4,0,217
64,9,2,254,219
65,9,0,251,224
66,9,4,255,223
67,9,1,0,219
68,9,4,254,220
69,9,250,254,218
70,9,255,253,220
71,9,254,255,217
72,9,254,0,218
73,9,255,0,219
74,9,253,1,219
75,9,0,0,220
76,9,254,0,219
77,9,250,0,221
78,9,254,2,217
79,9,255,2,219
80,9,253,4,218
81,9,248,2,216
82,9,249,0,221
83,9,248,1,219
84,9,249,255,218
85,9,247,2,215
86,9,246,2,217
87,9,243,1,217
88,9,244,3,216
89,9,247,3,217
90,9,244,3,219
91,9,244,4,218
92,9,245,4,221
93,9,243,4,219
94,9,247,2,224
95,9,242,6,220
96,9,243,4,221
97,9,243,5,221
98,9,246,3,224
99,9,238,4,221
100,9,241,7,219
101,9,243,4,221
102,9,245,3,225
103,9,245,4,223
104,9,240,4,222
105,9,239,4,219
106,9,238,6,221
107,9,241,4,222
108,9,239,5,222
109,9,241,4,224
110,9,240,3,225
111,9,239,3,225
112,9,240,2,223
113,9,234,3,223
114,9,238,4,223
115,9,234,0,227
116,9,236,2,228
117,9,228,2,227
118,9,236,1,230
119,9,231,4,225
0,10,30,5,211
1,10,28,4,212
2,10,26,6,208
3,10,27,5,209
4,10,28,6,208
5,10,24,7,209
6,10,27,4,210
7,10,27,5,209
8,10,24,4,207
9,10,24,4,206
10,10,23,6,210
11,10,26,2,210
12,10,24,5,208
13,10,22,1,210
14,10,21,1,208
15,10,22,3,208
16,10,25,2,211
17,10,23,255,209
18,10,18,0,206
19,10,19,254,207
20,10,14,255,207
21,10,16,253,208
22,10,16,255,211
23,10,13,254,208
24,10,18,251,211
25,10,11,254,212
26,10,15,253,209
27,10,13,251,211
28,10,12,254,210
29,10,16,252,216
30,10,9,252,213
31,10,11,250,217
32,10,8,251,214
33,10,12,248,212
34,10,8,251,211
35,10,10,247,214
36,10,7,250,213
37,10,10,249,218
38,10,9,249,217
39,10,10,251,217
40,10,8,250,215
41,10,8,246,215
42,10,10,251,213
43,10,4,248,213
44,10,9,245,213
45,10,7,246,213
46,10,8,244,218
47,10,6,247,214
48,10,5,245,213
49,10,8,244,217
50,10,11,247,218
51,10,9,248,218
52,10,7,250,218
53,10,13,252,220
54,10,8,250,216
55,10,8,247,222
56,10,4,251,216
57,10,6,253,217
58,10,6,254,216
59,10,5,254,221
60,10,8,252,222
61,10,2,255,219
62,10,1,254,217
63,10,1,254,217
64,10,3,251,220
65,10,0,0,219
66,10,251,255,219
67,10,0,255,221
68,10,3,253,221
69,10,252,255,219
70,10,255,0,217
71,10,254,0,218
72,10,253,254,219
73,10,252,1,221
74,10,253,254,220
75,10,255,0,221
76,10,249,2,218
77,10,248,1,220
78,10,251,2,218
79,10,249,2,221
80,10,253,1,218
81,10,252,3,216
82,10,249,1,220
83,10,250,255,221
84,10,248,0,217
85,10,248,0,216
86,10,241,3,216
87,10,242,2,219
88,10,245,2,219
89,10,247,2,221
90,10,246,1,224
91,10,245,2,222
92,10,245,3,219
93,10,243,4,220
94,10,244,4,219
95,10,245,4,222
96,10,242,5,218
97,10,241,3,218
98,10,244,3,223
99,10,241,4,222
100,10,242,4,223
101,10,243,2,221
102,10,241,6,223
103,10,242,4,219
104,10,242,4,221
105,10,241,3,220
106,10,238,2,221
107,10,240,4,224
108,10,238,4,221
109,10,237,5,222
110,10,241,5,224
111,10,239,2,223
112,10,238,3,225
113,10,237,3,226
114,10,236,4,222
115,10,235,2,226
116,10,234,2,229
117,10,233,3,225
118,10,231,2,227
119,10,228,3,228
0,11,28,5,212
1,11,29,4,213
2,11,26,8,209
3,11,32,7,211
4,11,26,6,209
5,11,25,5,211
6,11,23,7,207
7,11,28,5,211
8,11,26,6,208
9,11,27,4,208
10,11,23,7,210
11,11,23,6,209
12,11,25,3,211
13,11,23,4,209
14,11,24,2,205
15,11,25,3,214
16,11,27,2,213
17,11,23,3,210
18,11,18,2,208
19,11,18,0,208
20,11,20,254,208
21,11,15,255,209
22,11,12,255,210
23,11,17,255,210
24,11,18,252,212
25,11,12,253,210
26,11,14,252,211
27,11,12,254,212
28,11,17,253,211
29,11,14,250,212
30,11,14,251,212
31,11,9,250,214
32,11,11,249,212
33,11,10,247,215
34,11,11,247,215
35,11,8,247,213
36,11,5,248,215
37,11,10,247,217
38,11,9,248,216
39,11,11,249,217
40,11,4,247,214
41,11,7,247,216
42,11,10,245,215
43,11,9,246,215
44,11,9,245,217
45,11,9,245,214
46,11,8,244,215
47,11,4,246,215
48,11,5,245,216
49,11,10,246,217
50,11,10,251,218
51,11,10,251,219
52,11,10,253,220
53,11,12,252,221
54,11,7,252,220
55,11,10,250,218
56,11,7,251,218
57,11,7,252,218
58,11,2,253,222
59,11,4,253,221
60,11,4,252,223
61,11,3,253,222
62,11,4,251,218
63,11,2,255,219
64,11,4,252,220
65,11,3,255,219
66,11,0,253,220
67,11,254,254,221
68,11,4,252,220
69,11,1,253,221
70,11,252,1,222
71,11,255,255,222
72,11,1,254,223
73,11,253,255,221
74,11,251,255,222
75,11,248,1,220
76,11,254,1,219
