X,Y,R,G,B
0,0,61,5,230
1,0,61,3,238
2,0,63,2,235
3,0,56,6,234
4,0,49,2,234
5,0,50,5,230
6,0,54,3,234
7,0,57,1,240
8,0,53,2,236
9,0,63,0,234
10,0,51,3,232
11,0,51,1,227
12,0,54,2,233
13,0,53,255,237
14,0,49,3,231
15,0,51,2,233
16,0,53,1,232
17,0,57,253,237
18,0,51,255,239
19,0,44,255,235
20,0,52,255,240
21,0,51,255,234
22,0,53,254,239
23,0,44,2,231
24,0,45,1,237
25,0,45,254,235
26,0,48,253,240
27,0,42,2,237
28,0,45,255,237
29,0,45,1,235
30,0,46,254,237
31,0,48,253,239
32,0,44,253,239
33,0,42,0,238
34,0,46,253,244
35,0,45,254,240
36,0,41,253,240
37,0,44,255,240
38,0,45,1,239
39,0,49,255,239
40,0,41,253,241
41,0,44,252,243
42,0,36,254,239
43,0,41,253,234
44,0,43,253,240
45,0,45,253,241
46,0,40,254,239
47,0,38,254,237
48,0,45,252,238
49,0,41,255,239
50,0,33,252,239
51,0,38,254,241
52,0,39,250,237
53,0,31,253,239
54,0,34,252,235
55,0,29,253,234
56,0,31,250,234
57,0,32,251,234
58,0,36,249,238
59,0,33,249,240
60,0,42,251,241
61,0,32,253,240
62,0,38,254,247
63,0,38,0,239
64,0,42,254,242
65,0,39,253,243
66,0,35,252,244
67,0,41,249,247
68,0,38,253,247
69,0,33,0,241
70,0,36,0,243
71,0,37,255,239
72,0,34,255,242
73,0,41,254,241
74,0,36,1,244
75,0,31,0,240
76,0,30,255,243
77,0,33,1,241
78,0,33,0,241
79,0,34,255,239
80,0,30,0,243
81,0,35,2,244
82,0,27,254,241
83,0,33,0,246
84,0,33,1,245
85,0,33,2,242
86,0,30,0,245
87,0,34,253,249
88,0,30,0,246
89,0,28,255,243
90,0,28,1,247
91,0,32,255,247
92,0,23,1,241
93,0,27,1,241
94,0,24,0,246
95,0,23,253,252
96,0,20,253,245
97,0,21,255,245
98,0,23,0,244
99,0,18,0,244
100,0,21,255,247
101,0,22,252,247
102,0,17,251,252
103,0,15,251,250
104,0,21,251,249
105,0,20,253,254
106,0,17,1,249
107,0,20,254,253
108,0,18,255,0
109,0,19,252,254
110,0,14,255,252
111,0,16,254,251
112,0,11,255,250
113,0,8,255,253
114,0,16,252,254
115,0,6,254,251
116,0,14,253,4
117,0,15,252,2
118,0,10,251,1
119,0,12,254,1
0,1,64,2,231
1,1,59,3,233
2,1,63,2,236
3,1,59,5,234
4,1,55,3,237
5,1,55,4,235
6,1,57,1,238
7,1,57,2,238
8,1,55,0,236
9,1,58,3,234
10,1,52,1,236
11,1,50,2,232
12,1,55,1,235
13,1,57,254,236
14,1,50,254,237
15,1,55,0,235
16,1,52,3,232
17,1,53,1,238
18,1,51,1,235
19,1,51,0,237
20,1,49,0,235
21,1,50,0,237
22,1,52,0,237
23,1,49,1,235
24,1,45,0,235
25,1,46,254,235
26,1,47,254,238
27,1,43,1,236
28,1,45,1,239
29,1,45,255,237
30,1,41,0,238
31,1,45,254,238
32,1,45,253,241
33,1,42,255,239
34,1,44,254,239
35,1,44,1,235
36,1,45,252,239
37,1,44,254,237
38,1,46,255,236
39,1,42,1,238
40,1,39,254,239
41,1,42,252,240
42,1,46,253,239
43,1,41,253,237
44,1,42,253,237
45,1,42,254,241
46,1,39,254,237
47,1,38,255,237
48,1,41,252,240
49,1,38,253,241
50,1,35,251,236
51,1,36,253,240
52,1,38,251,236
53,1,32,251,239
54,1,34,250,236
55,1,33,249,235
56,1,31,248,237
57,1,33,251,237
58,1,33,250,236
59,1,35,251,243
60,1,40,251,239
61,1,38,254,238
62,1,39,253,242
63,1,41,252,241
64,1,39,252,243
65,1,37,255,241
66,1,35,254,245
67,1,37,253,244
68,1,35,254,243
69,1,37,255,243
70,1,36,253,243
71,1,36,254,241
72,1,33,253,243
73,1,35,255,240
74,1,36,255,242
75,1,32,255,241
76,1,30,255,244
77,1,36,255,243
78,1,35,253,242
79,1,36,0,242
80,1,31,0,243
81,1,31,255,245
82,1,29,255,243
83,1,31,254,247
84,1,35,255,244
85,1,28,0,242
86,1,29,255,247
87,1,29,255,246
88,1,30,254,246
89,1,31,253,248
90,1,32,0,245
91,1,28,255,245
92,1,25,0,249
93,1,30,255,247
94,1,26,1,247
95,1,25,0,252
96,1,26,252,248
97,1,22,255,244
98,1,24,0,247
99,1,19,0,244
100,1,25,255,247
101,1,25,253,248
102,1,15,252,246
103,1,20,252,250
104,1,22,255,250
105,1,19,252,252
106,1,18,253,252
107,1,17,254,251
108,1,15,254,253
109,1,17,253,255
110,1,17,253,250
111,1,16,252,251
112,1,13,253,253
113,1,9,253,252
114,1,15,253,253
115,1,8,253,255
116,1,13,255,255
117,1,12,252,1
118,1,8,251,0
119,1,10,254,254
0,2,62,4,231
1,2,56,4,229
2,2,61,3,232
3,2,60,5,231
4,2,57,2,234
5,2,55,3,233
6,2,54,3,234
7,2,58,2,235
8,2,61,1,239
9,2,56,2,234
10,2,53,1,239
11,2,51,1,237
12,2,52,0,237
13,2,58,0,239
14,2,52,0,239
15,2,56,2,238
16,2,48,4,233
17,2,50,255,237
18,2,47,1,234
19,2,54,0,238
20,2,49,0,236
21,2,46,255,236
22,2,52,255,240
23,2,52,0,238
24,2,46,1,233
25,2,47,253,236
26,2,48,255,237
27,2,46,255,237
28,2,47,255,237
29,2,48,255,238
30,2,43,255,240
31,2,48,1,236
32,2,42,255,238
33,2,43,255,236
34,2,44,255,238
35,2,42,1,237
36,2,45,255,238
37,2,44,0,240
38,2,47,254,237
39,2,44,1,235
40,2,41,254,240
41,2,44,254,241
42,2,44,252,240
43,2,42,255,240
44,2,44,254,241
45,2,40,254,239
46,2,41,254,241
47,2,39,254,237
48,2,39,252,242
49,2,41,252,238
50,2,37,253,235
51,2,39,252,238
52,2,35,250,236
53,2,38,250,237
54,2,33,250,239
55,2,37,250,237
56,2,35,247,240
57,2,31,250,240
58,2,32,250,237
59,2,35,252,240
60,2,42,254,240
61,2,41,254,242
62,2,41,252,243
63,2,40,253,241
64,2,37,255,240
65,2,37,253,240
66,2,36,254,240
67,2,37,254,243
68,2,33,254,238
69,2,37,254,243
70,2,38,252,243
71,2,36,254,241
72,2,31,255,246
73,2,37,255,241
74,2,38,254,242
75,2,35,252,244
76,2,30,254,244
