X,Y,R,G,B
0,0,60,4,233
1,0,54,4,234
2,0,60,2,238
3,0,52,6,236
4,0,52,3,238
5,0,49,4,234
6,0,56,4,239
7,0,55,0,233
8,0,50,2,235
9,0,52,4,232
10,0,51,3,234
11,0,47,2,229
12,0,49,1,237
13,0,46,255,238
14,0,48,0,236
15,0,44,2,236
16,0,53,0,234
17,0,52,253,237
18,0,48,255,239
19,0,46,1,238
20,0,50,253,245
21,0,44,1,233
22,0,49,0,240
23,0,45,3,232
24,0,45,1,236
25,0,39,0,237
26,0,44,252,244
27,0,41,1,238
28,0,44,1,236
29,0,45,1,240
30,0,39,0,234
31,0,45,254,238
32,0,45,254,241
33,0,44,252,243
34,0,48,255,244
35,0,40,252,239
36,0,38,254,239
37,0,41,254,241
38,0,41,2,237
39,0,45,254,241
40,0,43,254,238
41,0,38,255,242
42,0,37,253,238
43,0,31,0,238
44,0,34,0,239
45,0,41,252,241
46,0,37,254,242
47,0,34,255,236
48,0,35,253,241
49,0,36,255,243
50,0,34,251,240
51,0,37,254,242
52,0,38,251,241
53,0,33,252,240
54,0,36,251,240
55,0,28,251,236
56,0,31,252,236
57,0,24,251,237
58,0,33,250,240
59,0,31,251,241
60,0,36,251,242
61,0,37,252,243
62,0,35,1,247
63,0,37,2,240
64,0,32,255,242
65,0,34,255,240
66,0,35,253,246
67,0,32,250,245
68,0,35,253,245
69,0,32,1,241
70,0,30,3,243
71,0,26,2,240
72,0,27,2,242
73,0,30,0,242
74,0,33,0,243
75,0,30,2,242
76,0,34,0,244
77,0,31,2,244
78,0,36,255,245
79,0,29,1,246
80,0,26,3,242
81,0,31,4,242
82,0,26,2,240
83,0,29,3,244
84,0,31,2,247
85,0,27,3,242
86,0,23,1,244
87,0,27,0,247
88,0,30,1,247
89,0,18,4,240
90,0,28,2,251
91,0,23,1,246
92,0,23,1,246
93,0,21,4,244
94,0,21,255,247
95,0,19,1,247
96,0,18,0,247
97,0,17,2,247
98,0,21,4,250
99,0,18,1,247
100,0,22,0,248
101,0,17,2,244
102,0,18,255,253
103,0,18,253,248
104,0,10,0,246
105,0,16,255,253
106,0,12,2,250
107,0,13,2,251
108,0,8,0,253
109,0,10,255,252
110,0,11,0,252
111,0,14,255,252
112,0,13,255,254
113,0,8,255,255
114,0,11,255,252
115,0,6,255,249
116,0,6,1,2
117,0,7,252,4
118,0,5,254,255
119,0,5,0,255
0,1,60,4,234
1,1,55,3,234
2,1,59,1,235
3,1,57,4,236
4,1,56,3,239
5,1,50,4,234
6,1,53,4,235
7,1,55,4,234
8,1,50,3,234
9,1,55,2,235
10,1,51,1,235
11,1,50,1,233
12,1,51,1,235
13,1,51,0,234
14,1,48,255,237
15,1,48,1,236
16,1,54,2,234
17,1,48,0,237
18,1,49,2,235
19,1,45,0,237
20,1,48,1,236
21,1,47,0,237
22,1,50,0,239
23,1,45,0,236
24,1,45,255,234
25,1,40,2,233
26,1,44,255,239
27,1,42,0,238
28,1,44,0,240
29,1,44,255,239
30,1,39,0,238
31,1,43,254,240
32,1,44,253,243
33,1,43,254,239
34,1,44,255,240
35,1,40,1,235
36,1,39,253,238
37,1,40,254,239
38,1,37,1,235
39,1,40,1,239
40,1,40,254,241
41,1,38,253,241
42,1,37,254,238
