X,Y,R,G,B
0,0,67,0,233
1,0,62,3,233
2,0,65,254,235
3,0,58,1,238
4,0,59,255,238
5,0,56,3,233
6,0,58,1,240
7,0,53,0,238
8,0,53,2,232
9,0,62,0,239
10,0,62,255,236
11,0,54,0,230
12,0,55,1,236
13,0,50,254,230
14,0,54,0,233
15,0,53,255,236
16,0,54,255,234
17,0,52,255,239
18,0,54,252,238
19,0,52,0,237
20,0,48,254,240
21,0,50,254,236
22,0,51,0,239
23,0,50,0,238
24,0,51,0,238
25,0,47,252,236
26,0,46,252,242
27,0,49,255,239
28,0,45,255,240
29,0,43,1,236
30,0,48,0,237
31,0,48,252,237
32,0,45,253,240
33,0,43,253,239
34,0,51,252,242
35,0,48,252,241
36,0,43,253,242
37,0,48,253,242
38,0,45,2,238
39,0,51,0,242
40,0,47,254,242
41,0,45,254,242
42,0,42,255,238
43,0,39,253,236
44,0,38,255,240
45,0,46,254,240
46,0,42,254,242
47,0,37,255,234
48,0,48,252,241
49,0,40,0,240
50,0,41,254,241
51,0,44,0,241
52,0,39,252,241
53,0,38,252,240
54,0,39,252,240
55,0,32,255,234
56,0,37,253,238
57,0,34,252,235
58,0,35,251,240
59,0,36,251,239
60,0,39,251,240
61,0,32,251,239
62,0,39,254,246
63,0,40,4,242
64,0,41,0,242
65,0,37,0,240
66,0,36,255,243
67,0,38,252,247
68,0,35,255,242
69,0,29,5,236
70,0,37,2,244
71,0,36,2,242
72,0,37,3,239
73,0,39,1,242
74,0,29,2,242
75,0,33,2,244
76,0,35,3,243
77,0,36,3,243
78,0,34,2,242
79,0,36,2,247
80,0,36,3,241
81,0,37,4,240
82,0,33,4,236
83,0,37,4,241
84,0,35,5,244
85,0,35,3,246
86,0,32,2,247
87,0,29,2,248
88,0,28,2,248
89,0,28,2,245
90,0,34,4,254
91,0,30,2,244
92,0,26,5,244
93,0,31,4,245
94,0,25,2,247
95,0,24,1,253
96,0,22,255,247
97,0,20,4,245
98,0,22,4,246
99,0,24,2,247
100,0,22,3,247
101,0,21,1,247
102,0,22,1,252
103,0,20,2,249
104,0,23,250,252
105,0,20,254,251
106,0,19,1,250
107,0,18,2,253
108,0,16,255,2
109,0,15,0,0
110,0,20,0,252
111,0,16,1,251
112,0,18,255,254
113,0,10,1,252
114,0,16,254,254
115,0,9,1,251
116,0,15,255,4
117,0,9,0,254
118,0,9,252,4
119,0,9,0,255
0,1,66,2,232
1,1,63,0,234
2,1,65,255,236
3,1,64,0,236
4,1,63,0,237
5,1,58,4,232
6,1,61,255,237
7,1,59,1,237
8,1,56,1,234
9,1,62,2,235
10,1,58,255,236
11,1,59,255,237
12,1,58,255,236
13,1,59,255,233
14,1,53,253,233
15,1,56,0,237
16,1,57,0,234
17,1,51,0,235
18,1,56,255,237
19,1,50,0,237
20,1,49,0,235
21,1,51,255,237
22,1,50,0,238
23,1,51,253,238
24,1,51,254,236
25,1,47,255,238
26,1,50,255,240
27,1,46,0,236
28,1,47,255,238
29,1,43,255,237
30,1,45,0,238
31,1,48,255,240
32,1,48,251,241
33,1,45,254,240
34,1,45,254,239
35,1,46,0,237
36,1,45,254,242
37,1,44,255,238
38,1,43,0,237
39,1,44,1,239
40,1,44,254,242
41,1,46,253,245
42,1,46,254,239
43,1,43,255,238
44,1,43,253,239
45,1,43,255,239
46,1,41,255,237
47,1,39,0,237
48,1,45,253,242
49,1,43,0,241
50,1,41,251,239
51,1,40,255,240
52,1,38,253,236
53,1,37,251,242
54,1,39,251,240
55,1,36,252,235
56,1,35,250,239
57,1,38,252,238
58,1,33,251,237
59,1,34,254,239
60,1,35,252,237
61,1,37,254,239
62,1,38,255,242
63,1,41,0,242
64,1,40,0,242
65,1,38,0,242
66,1,38,0,244
67,1,40,255,242
68,1,38,0,245
69,1,37,255,243
70,1,36,2,241
71,1,37,1,242
72,1,38,2,246
73,1,38,1,241
74,1,32,0,242
75,1,38,3,244
76,1,36,1,243
77,1,37,1,244
78,1,38,1,246
79,1,35,1,246
80,1,34,5,242
81,1,39,2,242
82,1,35,3,244
83,1,35,1,244
84,1,35,5,245
85,1,34,2,244
86,1,31,1,246
87,1,32,3,245
88,1,30,1,246
89,1,30,1,248
90,1,32,3,247
91,1,28,3,243
92,1,24,5,246
93,1,32,2,248
94,1,27,5,246
95,1,27,2,252
96,1,27,1,248
97,1,23,0,247
98,1,24,3,248
99,1,23,1,245
100,1,24,3,247
101,1,24,2,248
102,1,20,2,248
103,1,19,255,250
104,1,24,253,252
105,1,21,253,250
106,1,20,0,253
107,1,18,255,251
108,1,16,0,254
