X,Y,R,G,B
0,0,64,3,233
1,0,60,4,233
2,0,69,254,242
3,0,58,4,237
4,0,56,3,234
5,0,57,2,232
6,0,53,2,232
7,0,57,2,238
8,0,55,1,230
9,0,61,1,234
10,0,55,2,231
11,0,56,255,235
12,0,56,3,234
13,0,54,255,237
14,0,56,253,238
15,0,49,0,235
16,0,46,2,231
17,0,58,253,238
18,0,52,0,238
19,0,43,3,233
20,0,53,0,242
21,0,49,255,232
22,0,48,0,234
23,0,49,1,234
24,0,48,0,238
25,0,42,255,239
26,0,48,254,240
27,0,46,2,236
28,0,46,255,242
29,0,44,1,240
30,0,45,255,237
31,0,47,255,237
32,0,45,255,238
33,0,43,254,240
34,0,46,251,245
35,0,46,253,243
36,0,42,254,241
37,0,45,255,242
38,0,47,3,237
39,0,49,1,237
40,0,39,0,240
41,0,43,254,242
42,0,42,1,238
43,0,41,255,238
44,0,42,255,242
45,0,39,0,241
46,0,41,255,239
47,0,39,254,235
48,0,42,254,237
49,0,39,0,241
50,0,37,254,241
51,0,45,1,240
52,0,42,252,240
53,0,37,253,238
54,0,41,252,239
55,0,33,254,236
56,0,34,253,238
57,0,33,252,237
58,0,30,250,238
59,0,33,251,241
60,0,35,250,240
61,0,31,250,240
62,0,32,252,246
63,0,41,254,241
64,0,41,0,239
65,0,41,254,242
66,0,38,254,245
67,0,38,252,248
68,0,43,255,243
69,0,34,2,243
70,0,37,4,245
71,0,37,0,239
72,0,29,3,242
73,0,37,1,244
74,0,38,3,245
75,0,30,3,242
76,0,35,1,246
77,0,37,3,248
78,0,38,0,245
79,0,30,0,244
80,0,36,3,241
81,0,36,4,242
82,0,31,1,239
83,0,31,2,245
84,0,35,3,247
85,0,33,1,246
86,0,31,1,243
87,0,32,254,252
88,0,33,1,249
89,0,27,2,244
90,0,30,1,248
91,0,23,3,244
92,0,28,0,247
93,0,26,3,244
94,0,26,1,247
95,0,25,1,0
96,0,29,253,250
97,0,26,1,249
98,0,20,1,246
99,0,25,1,246
100,0,25,1,247
101,0,17,1,244
102,0,24,0,253
103,0,25,254,255
104,0,21,253,249
105,0,20,254,251
106,0,16,1,251
107,0,17,1,254
108,0,20,1,2
109,0,16,255,251
110,0,18,255,252
111,0,14,0,254
112,0,20,252,1
113,0,9,0,0
114,0,10,253,254
115,0,9,0,253
116,0,15,0,1
117,0,9,255,1
118,0,6,253,1
119,0,11,255,4
0,1,65,3,234
1,1,60,4,229
2,1,65,255,237
3,1,61,3,234
4,1,60,1,237
5,1,57,2,239
6,1,55,2,238
7,1,58,2,238
8,1,55,2,235
9,1,60,1,234
10,1,57,1,234
11,1,56,1,235
12,1,55,2,235
13,1,56,255,233
14,1,53,253,236
15,1,53,255,235
16,1,48,3,230
17,1,53,1,236
18,1,50,1,234
19,1,48,1,233
20,1,50,2,234
21,1,50,255,234
22,1,52,1,236
23,1,49,255,237
24,1,50,0,236
25,1,43,255,235
26,1,46,0,238
27,1,46,1,239
28,1,44,0,240
29,1,42,0,238
30,1,43,0,239
31,1,46,255,237
32,1,46,253,240
33,1,43,254,238
34,1,44,255,239
35,1,46,255,235
36,1,43,255,239
37,1,44,255,240
38,1,44,1,237
39,1,45,1,237
40,1,41,0,240
41,1,42,255,242
42,1,40,255,239
43,1,45,255,240
44,1,44,254,240
45,1,43,255,240
46,1,36,254,236
47,1,39,0,237
48,1,41,255,240
49,1,41,254,241
50,1,41,254,239
51,1,39,255,240
52,1,41,253,236
53,1,34,253,240
54,1,38,251,238
55,1,35,253,238
56,1,36,251,237
57,1,33,252,237
58,1,29,251,237
59,1,33,252,238
60,1,35,250,239
61,1,34,252,237
62,1,31,254,239
63,1,38,253,240
64,1,37,254,242
65,1,38,2,243
66,1,37,1,246
67,1,37,0,244
68,1,41,1,244
69,1,39,0,243
70,1,35,1,242
71,1,38,1,240
72,1,36,0,246
73,1,34,2,241
74,1,34,3,243
75,1,33,2,242
76,1,38,0,244
77,1,36,1,246
78,1,37,255,244
79,1,34,1,243
80,1,34,3,243
81,1,31,2,245
82,1,30,0,243
83,1,30,0,247
84,1,34,2,246
85,1,30,1,245
86,1,31,1,246
87,1,31,1,249
88,1,32,255,247
89,1,31,255,248
90,1,31,1,246
91,1,25,0,244
92,1,29,1,246
93,1,28,2,246
94,1,26,3,250
95,1,26,2,252
96,1,28,255,249
97,1,24,0,248
98,1,22,1,247
99,1,25,255,246
100,1,23,1,247
101,1,22,0,251
102,1,17,0,246
103,1,23,253,253
104,1,20,0,252
105,1,17,252,249
106,1,16,254,252
107,1,20,254,252
108,1,19,254,253
109,1,16,3,250
110,1,18,0,251
111,1,11,255,253
112,1,18,255,254
113,1,13,254,254
114,1,14,254,255
115,1,13,253,2
116,1,14,255,0
117,1,8,0,3
118,1,10,254,0
119,1,8,254,255
0,2,66,5,232
1,2,61,5,229
2,2,60,1,233
3,2,62,3,232
4,2,60,3,232
5,2,56,1,236
6,2,57,2,236
7,2,58,2,235
8,2,59,3,237
9,2,57,2,232
10,2,55,0,239
11,2,54,255,236
12,2,52,0,233
13,2,52,1,234
14,2,54,255,235
15,2,55,1,237
16,2,52,3,234
17,2,50,255,233
18,2,51,0,235
19,2,52,0,235
20,2,49,0,233
21,2,50,253,236
22,2,51,1,235
23,2,50,0,240
24,2,49,0,238
25,2,47,0,238
26,2,46,1,237
27,2,47,255,241
28,2,44,255,238
29,2,48,0,237
30,2,48,255,240
31,2,46,1,234
32,2,45,254,238
33,2,42,1,238
34,2,44,0,237
35,2,46,0,239
36,2,45,0,240
37,2,44,1,240
38,2,45,0,239
39,2,46,0,238
40,2,43,255,240
41,2,47,255,241
42,2,42,254,242
43,2,44,254,240
44,2,42,255,241
45,2,44,254,238
46,2,38,253,240
47,2,40,0,237
48,2,43,254,242
49,2,41,0,239
50,2,41,254,238
51,2,42,254,238
52,2,40,253,237
53,2,34,253,238
54,2,35,254,238
55,2,33,253,238
56,2,37,251,237
57,2,28,252,239
58,2,29,250,236
59,2,36,251,238
60,2,35,250,241
61,2,36,253,240
62,2,35,253,240
63,2,36,255,239
64,2,36,0,242
65,2,36,0,240
66,2,38,1,243
67,2,38,0,242
68,2,38,255,241
69,2,37,255,244
70,2,37,1,239
71,2,38,2,241
72,2,37,255,246
