X,Y,R,G,B
0,0,55,4,226
1,0,44,8,223
2,0,46,2,227
3,0,40,5,226
4,0,44,5,228
5,0,39,4,225
6,0,44,3,227
7,0,39,4,229
8,0,40,5,227
9,0,45,5,227
10,0,43,2,229
11,0,41,2,225
12,0,40,3,228
13,0,37,2,223
14,0,37,3,224
15,0,37,3,225
16,0,39,5,222
17,0,45,1,230
18,0,38,2,229
19,0,35,1,226
20,0,34,1,229
21,0,37,1,227
22,0,40,2,231
23,0,32,3,226
24,0,35,1,230
25,0,30,1,223
26,0,32,0,228
27,0,36,1,230
28,0,34,3,228
29,0,29,1,229
30,0,28,1,228
31,0,26,0,230
32,0,33,255,232
33,0,30,254,231
34,0,28,254,234
35,0,32,253,237
36,0,27,254,230
37,0,23,255,232
38,0,28,2,231
39,0,32,255,231
40,0,27,254,232
41,0,27,254,236
42,0,23,255,233
43,0,19,0,229
44,0,24,254,235
45,0,25,254,237
46,0,27,253,233
47,0,24,254,231
48,0,26,253,232
49,0,26,254,234
50,0,21,253,233
51,0,27,254,232
52,0,26,251,233
53,0,17,253,233
54,0,24,249,235
55,0,15,252,232
56,0,17,251,229
57,0,18,250,227
58,0,18,248,232
59,0,16,249,233
60,0,20,250,235
61,0,18,249,235
62,0,20,252,238
63,0,21,255,237
64,0,25,253,239
65,0,19,254,231
66,0,25,252,242
67,0,17,250,240
68,0,15,254,238
69,0,15,1,234
70,0,17,1,239
71,0,13,255,232
72,0,17,2,236
73,0,17,1,236
74,0,13,0,235
75,0,16,2,237
76,0,19,2,235
77,0,16,2,238
78,0,15,1,235
79,0,17,254,241
80,0,16,3,233
81,0,19,2,235
82,0,13,0,232
83,0,18,4,238
84,0,20,2,240
85,0,17,3,237
86,0,12,3,236
87,0,15,0,241
88,0,12,3,241
89,0,10,3,236
90,0,20,2,247
91,0,12,2,239
92,0,7,2,238
93,0,9,5,237
94,0,9,2,239
95,0,7,2,245
96,0,11,255,242
97,0,1,1,239
98,0,9,2,242
99,0,7,2,242
100,0,7,3,241
101,0,6,2,241
102,0,6,3,243
103,0,3,3,242
104,0,2,255,238
105,0,0,1,243
106,0,1,2,243
107,0,1,1,246
108,0,0,1,247
109,0,250,2,245
110,0,3,2,245
111,0,0,0,246
112,0,254,0,245
113,0,250,1,250
114,0,251,255,245
115,0,248,3,243
116,0,253,1,253
117,0,253,255,252
118,0,251,0,251
119,0,253,1,248
0,1,53,6,224
1,1,47,6,223
2,1,48,2,229
3,1,49,4,226
4,1,48,4,228
5,1,45,5,228
6,1,46,4,228
7,1,45,6,227
8,1,44,4,227
9,1,47,4,226
10,1,43,3,228
11,1,43,2,228
12,1,40,4,227
13,1,39,3,224
14,1,35,2,226
15,1,42,2,227
16,1,41,5,223
17,1,38,3,228
18,1,42,3,229
19,1,36,2,227
20,1,36,2,228
21,1,41,0,230
22,1,36,3,228
23,1,34,0,227
24,1,38,1,231
25,1,29,1,228
26,1,31,1,227
27,1,34,2,227
28,1,31,2,230
29,1,29,1,228
30,1,27,2,230
31,1,30,255,232
32,1,30,255,232
33,1,30,255,231
34,1,25,0,232
35,1,31,1,230
36,1,31,255,233
37,1,23,1,233
38,1,25,0,231
39,1,29,1,232
40,1,27,255,233
41,1,25,254,234
42,1,24,254,232
43,1,25,0,230
44,1,26,250,234
45,1,26,253,232
46,1,23,253,232
47,1,22,0,230
48,1,25,254,234
49,1,22,253,231
50,1,21,251,231
51,1,21,253,234
52,1,24,251,233
53,1,18,252,235
54,1,20,250,232
55,1,18,249,231
56,1,19,248,230
57,1,18,250,229
58,1,18,250,230
59,1,17,251,231
60,1,17,250,233
61,1,20,252,233
62,1,20,255,233
63,1,23,253,234
64,1,22,253,237
65,1,21,254,236
66,1,21,253,241
67,1,22,253,238
68,1,22,253,239
69,1,20,255,235
70,1,20,255,236
71,1,19,254,236
72,1,18,255,239
73,1,18,1,235
74,1,15,252,235
75,1,20,0,237
76,1,19,0,239
77,1,15,0,239
78,1,16,254,239
79,1,18,0,241
80,1,13,3,237
81,1,18,1,238
82,1,15,3,237
