X,Y,R,G,B
0,0,49,6,222
1,0,44,5,225
2,0,48,2,230
3,0,44,6,223
4,0,41,3,230
5,0,39,5,225
6,0,41,4,226
7,0,43,3,227
8,0,40,4,222
9,0,47,2,228
10,0,47,1,227
11,0,38,2,222
12,0,41,1,230
13,0,36,0,225
14,0,43,1,225
15,0,36,3,225
16,0,41,1,225
17,0,47,254,232
18,0,43,254,230
19,0,40,255,229
20,0,41,252,233
21,0,38,255,226
22,0,35,2,228
23,0,37,1,224
24,0,34,1,228
25,0,31,254,230
26,0,31,253,231
27,0,35,0,228
28,0,32,253,229
29,0,25,0,229
30,0,30,253,230
31,0,33,252,233
32,0,34,254,231
33,0,31,251,233
34,0,37,250,236
35,0,31,252,235
36,0,28,251,233
37,0,28,253,232
38,0,29,253,232
39,0,30,254,233
40,0,28,251,238
41,0,31,252,231
42,0,27,250,233
43,0,26,252,230
44,0,26,252,237
45,0,29,252,233
46,0,26,250,238
47,0,28,250,232
48,0,30,251,232
49,0,27,252,239
50,0,25,249,238
51,0,23,253,235
52,0,25,247,232
53,0,23,250,234
54,0,24,248,231
55,0,16,251,228
56,0,22,249,229
57,0,15,247,231
58,0,16,248,230
59,0,16,248,236
60,0,21,249,235
61,0,16,248,235
62,0,19,249,241
63,0,23,254,238
64,0,20,255,236
65,0,21,254,232
66,0,22,252,237
67,0,23,250,240
68,0,25,252,239
69,0,20,0,234
70,0,20,255,238
71,0,18,255,237
72,0,18,0,234
73,0,15,2,234
74,0,13,2,232
75,0,14,2,238
76,0,17,1,236
77,0,18,2,236
78,0,20,255,238
79,0,16,255,239
80,0,21,3,237
81,0,17,3,236
82,0,10,3,230
83,0,17,2,235
84,0,18,3,240
85,0,17,3,237
86,0,16,3,234
87,0,15,1,240
88,0,12,4,238
89,0,16,1,241
90,0,20,4,244
91,0,12,1,239
92,0,7,3,238
93,0,12,4,235
94,0,8,4,240
95,0,6,2,244
96,0,4,0,242
97,0,4,3,241
98,0,7,1,243
99,0,8,1,240
100,0,5,2,237
101,0,4,3,237
102,0,5,2,245
103,0,11,1,243
104,0,9,255,244
105,0,3,1,241
106,0,6,4,243
107,0,6,2,243
108,0,255,4,245
109,0,1,2,245
110,0,254,2,241
111,0,1,3,243
112,0,255,0,247
113,0,250,2,246
114,0,0,0,245
115,0,247,4,241
116,0,254,2,251
117,0,254,0,249
118,0,250,2,243
119,0,250,2,245
0,1,50,5,224
1,1,45,6,222
2,1,46,2,229
3,1,46,5,224
4,1,47,2,228
5,1,43,5,226
6,1,43,4,228
7,1,48,3,226
8,1,42,3,224
9,1,48,1,228
10,1,43,0,229
11,1,40,1,227
12,1,42,1,229
13,1,42,0,224
14,1,40,255,225
15,1,42,0,228
16,1,40,2,224
17,1,43,1,228
18,1,42,1,228
19,1,39,1,227
20,1,42,255,228
21,1,37,0,229
22,1,39,0,228
23,1,41,254,227
24,1,35,0,228
25,1,32,255,229
26,1,33,0,228
27,1,33,255,228
28,1,32,253,230
29,1,27,255,228
30,1,27,255,231
31,1,31,253,233
32,1,30,252,232
33,1,31,253,230
34,1,31,253,229
35,1,27,0,227
36,1,30,252,233
37,1,27,253,231
38,1,28,252,232
39,1,24,0,230
40,1,26,251,235
41,1,28,252,233
42,1,27,252,233
43,1,27,251,232
44,1,27,251,233
45,1,27,252,233
46,1,24,251,230
47,1,27,252,233
48,1,30,250,235
49,1,26,252,235
50,1,20,250,233
51,1,22,250,234
52,1,26,249,230
53,1,20,249,236
54,1,24,248,234
55,1,21,248,228
56,1,23,247,231
57,1,19,247,233
58,1,19,248,229
59,1,16,249,233
60,1,17,247,231
61,1,18,249,233
62,1,21,250,236
63,1,23,252,238
64,1,20,252,235
65,1,21,254,235
66,1,27,250,240
67,1,21,253,238
68,1,21,0,237
69,1,22,254,238
70,1,17,254,236
71,1,19,254,238
72,1,20,1,237
73,1,17,0,236
74,1,14,255,235
75,1,19,2,236
76,1,22,254,239
77,1,17,1,239
78,1,18,253,239
79,1,20,254,237
80,1,16,3,237
81,1,14,2,236
82,1,15,2,237
83,1,18,0,239
84,1,16,3,239
85,1,16,2,237
86,1,14,3,238
87,1,14,2,241
88,1,13,3,240
89,1,16,1,240
90,1,17,3,241
91,1,13,2,239
92,1,12,3,239
93,1,11,3,237
94,1,4,5,239
95,1,9,2,245
96,1,10,1,242
97,1,5,1,239
98,1,8,1,242
99,1,7,0,240
100,1,6,2,241
101,1,6,4,241
102,1,3,2,241
103,1,5,1,242
104,1,7,2,245
105,1,3,255,240
106,1,1,1,243
107,1,2,2,243
108,1,255,3,245
109,1,0,3,245
110,1,1,2,244
111,1,253,2,241
112,1,253,2,244
113,1,1,255,244
114,1,255,1,243
115,1,252,3,246
116,1,1,2,250
